VehicleID,LicenseNO,VID,VCODE,SIMNO,RegisterDate,MobileUnitBrandID,MobileUnitModelID,GroupID,CustomerID
15229,(M757)ฮง-5140กทม,35247,13777007602046,66627085692,2014/08/22,3,15,883,1080
15230,(D212)30-5409กทม.,35251,013227005015791,66657281696,2014/08/22,3,16,883,1080
15231,(M568)ฮร-309กทม.,35235,13777007607466,66657313109,2014/08/22,3,16,883,1080
15232,(M526)ฮม-7105กทม,35240,13777007615139,66628805980,2014/08/22,3,15,883,1080
15233,(M570)ฮย-9837กทม.,35250,13777007617820,66628210288,2014/08/22,3,15,883,1080
15234,(D219)30-5402กทม.,35237,012896008509157,66657280072,2014/08/22,3,16,883,1080
15235,(M696)ฮม-3419กทม.,35236,13777007620816,66628210315,2014/08/22,3,15,883,1080
15236,(M712)ฮค-4257กทม,35246,13777007621129,66632730693,2014/08/22,3,15,883,1080
15237,(D135)31-5504กทม(เก่า),35273,013777007596529,66626545106,2014/08/22,3,15,883,1080
15238,(M717)ฮค-5542,35272,013777007596537,66855262501,2014/08/22,3,15,883,1080
15239,(D198)30-6396กทม.,35269,013777007598582,66627085474,2014/08/22,3,15,883,1080
15240,(M522)ฮม-7047กทม,35264,013777007602715,66618349921,2014/08/22,3,15,883,1080
15241,(M868)ฮธ-2408กทม,35270,13777007607805,66632730766,2014/08/22,3,15,883,1080
15242,(M981)ฮพ-1179กทม,35274,013777006366437,66626036147,2014/08/22,3,15,883,1080
15243,(M945)ฮบ-4572กทม.,35255,013777007523879,66618234003,2014/08/22,3,15,883,1080
15244,(M933)ฮบ-2089กทม,35262,013777007596347,66655262412,2014/08/22,3,15,883,1080
15245,(D151)31-6242กทม.,35260,013777002528568,66618234335,2014/08/22,3,16,883,1080
15246,(M706)อห-5743,35268,013777007596818,66655262470,2014/08/22,3,15,883,1080
15247,(M961)ฮบ-6414กทม,35263,013777007597121,66619941984,2014/08/22,3,15,883,1080
15248,(D236)30-6428กทม.,35266,013777007598640,66944936744,2014/08/22,3,15,883,1080
15249,(M937)ฮบ-2096กทม,35261,13777007602525,66655262486,2014/08/22,3,15,883,1080
15250,(M911)ฮน-9387กทม,35271,013777003516265,66657269840,2014/08/22,3,16,883,1080
15251,(M752)ฮง-4813กทม,35256,13777007604794,66655262503,2014/08/22,3,15,883,1080
15252,(M792)ฮต-5967กทม,35267,012896001126918,66628805970,2014/08/22,3,16,883,1080
15253,(M504)ฮม-2643กทม,35265,13777007610684,66657313142,2014/08/22,3,15,883,1080
15254,(M501)ฮม-2705กทม,35257,13777007615014,66657313108,2014/08/22,3,16,883,1080
15255,(M603)ฮร-7210กทม,35258,13949003310615,66632730747,2014/08/22,3,15,883,1080
15256,(M947)ฮบ-4575กทม,35259,13777007618737,66950618089,2014/08/22,3,15,883,1080
15257,51-0416กทม.,14772,013777002530234,66618233370,2014/08/22,3,16,411,303
15258,(M918)ฮน-9604กทม,35276,012896008517861,66632730358,2014/08/27,3,16,883,1080
15259,(M989)ฮพ-7904กทม,35285,013777002466876,66655209354,2014/08/27,3,15,883,1080
15260,(M607)ฮร-7206กทม.,35298,013777006358368,66655262416,2014/08/27,3,16,883,1080
15261,(M990)ฮพ-7907กทม,35289,013777007537945,66657281020,2014/08/27,3,15,883,1080
15262,(M614)ฮร-7254กทม,35288,013777007538109,66657313188,2014/08/27,3,15,883,1080
15263,(M745)ฮง-2318กทม,35279,013777007596230,66628806061,2014/08/27,3,15,883,1080
15264,(M832)ฮธ-511กทม,35293,013777007596412,66655262498,2014/08/27,3,15,883,1080
15265,(M558)ฮย-7865กทม,35299,013777007598400,66657269838,2014/08/27,3,15,883,1080
15266,(M646)ฮร-9745กทม,35281,13777007598855,66990485895,2014/08/27,3,15,883,1080
15267,(M894)ฮน-1525กทม,35280,013777007596735,66655262489,2014/08/27,3,15,883,1080
15268,(M907)ฮน-9380กทม,35278,13777007602616,66944939694,2014/08/27,3,15,883,1080
15269,(M549)ฮย-7205กทม,35286,13777007603747,66632730844,2014/08/27,3,15,883,1080
15270,(M948)ฮบ-5218กทม.,35296,13777007604950,66631973048,2014/08/27,3,15,883,1080
15271,(M686)ฮย-9664กทม,35292,13777007607763,66628806059,2014/08/27,3,15,883,1080
15272,(M609)ฮร-7285กทม.,35287,13777007610668,66626544923,2014/08/27,3,15,883,1080
15273,(M943)ฮบ-4566กทม,35283,13777007611096,66655262468,2014/08/27,3,15,883,1080
15274,(M606)ฮร-7207กทม.,35291,013777007611138,66628208429,2014/08/27,3,15,883,1080
15275,(M502)ฮม-2633กทม,35295,13777007611211,66657313179,2014/08/27,3,15,883,1080
15276,(M939)ฮบ-2110กทม,35282,13777007611690,66628805988,2014/08/27,3,15,883,1080
15277,(M861)ฮธ-2382กทม.,35290,13777007614793,66944811350,2014/08/27,3,15,883,1080
15278,(M910)ฮน-9385กทม,35277,13777007614876,66950616702,2014/08/27,3,15,883,1080
15279,(M827)ฮท-7585กทม.,35294,13777007617812,66950586947,2014/08/27,3,15,883,1080
15280,(M560)ฮย-7943กทม,35275,011691003114884,66657281677,2014/08/27,3,15,883,1080
15281,(C73)33-4427 กท,35297,013226004163461,66948856927,2014/08/27,3,16,883,1080
15282,(M551)ฮย-7265กทม,35284,13777007621178,66657269839,2014/08/27,3,15,883,1080
15283,50-6753 กทม.,14783,013777002526604,66850651752,2014/08/26,3,16,355,38
15284,70-1375สพ.,35311,013777002482444,66990842270,2014/08/28,3,16,3729,1170
15285,70-0942สพ.,35315,013777002483129,66627085820,2014/08/28,3,16,3729,1170
15286,70-1275สพ.,35312,013777002493284,66944897974,2014/08/28,3,16,3729,1170
15287,70-1561สพ.,35309,013777002506044,66944897663,2014/08/28,3,16,3729,1170
15288,70-1338สพ.,35307,013777002518585,66944898531,2014/08/28,3,16,3729,1170
15289,70-1428สพ.,35316,013777002522793,66945495137,2014/08/28,3,16,3729,1170
15290,70-0955สพ.,35313,013777002523437,66627085896,2014/08/28,3,16,3729,1170
15291,70-1730,35314,013777002527586,66991253691,2014/08/28,3,16,3729,1170
15292,70-1263สพ.,35308,013777002532131,66944898864,2014/08/28,3,16,3729,1170
15293,70-0659สพ.,35319,013777002532495,66944895782,2017/11/24,3,16,3729,1170
15294,70-0741สพ.,35303,013777003501150,66627085929,2014/08/28,3,16,3729,1170
15295,70-1307สพ.,35318,013777003503115,66627085822,2014/08/28,3,16,3729,1170
15296,70-1250สพ.,35317,013777003504360,66945532035,2014/08/28,3,16,3729,1170
15297,70-1182สพ.,35304,013777003505086,66627085906,2014/08/28,3,16,3729,1170
15298,70-1358สพ.,35305,013777003508346,66627085853,2014/08/28,3,16,3729,1170
15299,70-1252สพ.,35300,013777003509609,66945532085,2017/11/20,3,29,3729,1170
15300,70-1985สพ,35301,013777003513072,66945493610,2014/08/28,3,16,3729,1170
15301,70-1581สพ.,35306,013777003517578,66944894785,2014/08/28,3,16,3729,1170
15302,70-1012สพ.,35302,013777003519616,66991150991,2014/08/28,3,16,3729,1170
15303,70-1511สพ.,35310,013777003547930,66627085811,2014/08/28,3,16,3729,1170
15304,82-3771 สบ_02 -5001,14769,863835024261252,66846811497,2014/08/18,3,23,858,991
15305,82-3775 สบ_02 -5000,14770,013777002504585,66922831207,2014/08/18,3,16,858,991
15306,Y24,14790,7BA348439851FE4,F6F1A9C33925DBE,2014/08/29,3,16,719,603
15307,Y25,14791,F583AC8D598C4DF,D9888E513FBD3BF,2014/08/29,3,16,719,603
15308,Y26,14789,013777002507604,66851782472,2014/08/29,3,16,719,603
15309,3กฐ-1154กทม.,14797,6C1D0C61818DFBF,4A5E2A8997DE5DC,2014/08/29,3,16,1027,1265
15310,3กฐ-6104กทม.,14798,9B77314C57FED5D,92BF60630B98736,2014/08/29,3,16,1027,1265
15311,F.4(3กท-1608กทม.),14618,013227004979229,66627086021,2014/06/20,3,16,1027,1265
15312,013777xxx489126,14787,013777xxx489126,66922530604,2014/08/26,3,16,347,684
15313,4กณ-7657,14788,013777002508131,66991578979,2014/08/27,3,16,347,684
15314,4กณ-7655,14786,013777003502414,66991577737,2014/08/26,3,16,347,684
15315,71-8692(TL165),14803,M300002487,66851177851,2014/09/02,8,20,494,762
15316,71-8694(TL166),14802,M300002368,66627073668,2014/09/02,8,20,494,762
15317,71-8693(TL167 ),14801,M300002485,66851228897,2014/09/02,8,20,494,762
15318,71-8695(TL168),14800,M300002484,66851168945,2014/09/02,8,20,494,762
15319,71-8696(TL169),14799,M300002483,66851165621,2014/09/02,8,20,494,762
15320,70-6480ชบ.,14723,013777003512710,66618230035,2014/07/18,3,16,503,494
15321,M300002467,14758,M300002467,66854804338,2014/08/04,8,20,479,359
15322,18-26Fir,35320,M300002399,66851209732,2014/09/02,8,20,479,359
15323,75-4210,14809,013777003519814,66617537263,2014/05/09,3,16,873,1135
15324,77-6173,14806,013777002528030,66617451728,2014/09/05,3,16,873,1135
15325,ฒญ-7604,14807,013777003513403,66627073682,2014/09/05,3,16,873,1135
15326,ฒฎ-5348,14808,013777003505557,66627085865,2014/09/05,3,16,873,1135
15327,1ฒญ-6340กทม.,14805,013777003500962,66922682818,2014/09/05,3,16,82,58
15328,(M723)ฮค-6752กทม,35323,13777007608019,66655262472,2014/09/09,3,15,883,1080
15329,(M628)ฮร 8046กทม,35321,013777007608076,66618233779,2014/09/09,3,15,883,1080
15330,(M994)ฮพ-7925กทม,35322,0137770076150xx,6990485714,2014/09/09,3,15,883,1080
15331,นข-6243 ภูเก็ต,14814,013777003511175,66990830174,2014/09/08,3,16,540,749
15332,นข-6935 ภูเก็ต,14811,013777003506720,66990830983,2014/09/08,3,16,540,749
15333,นข-6936 ภูเก็ต,14812,013777002502910,66922680729,2014/09/08,3,23,540,749
15334,นข-7409 ภูเก็ต,14813,013777002526265,66990838072,2014/09/08,3,16,540,749
15335,72-4863,14816,37B6CD300D99E58,9F8BD65B9B43907,2014/09/09,3,16,939,1167
15336,60-7267,14817,09301F2A97FA057,6729B3E04783A59,2014/09/09,3,16,939,1167
15337,70-6080C,14815,212967388A202D1,C2AFF071F395C20,2014/09/09,3,16,939,1167
15338,51-0698กทม.,14804,013777002504726,66990540038,2014/09/02,3,16,725,1087
15339,(M878)ฮย-5283กทม.,35326,013777006345456,66618234234,2014/09/10,3,15,883,1080
15340,(M675)ฮก-7304กทม,35324,013777007596685,66628204898,2014/09/10,3,15,883,1080
15341,(M552)ฮย-7270กทม,35325,013777007598228,66990568114,2014/09/10,3,15,883,1080
15342,ID00014835,14479,908DC6282DAC518,379AC2AB1A9FA24,2014/05/21,2,11,878,1094
15343,STND709844RYG,14583,MXXXXXX2368,66991238846,2014/06/18,8,20,881,1094
15344,AETD709242RYG,14586,D3FF7C2BE763885,7ADD3FD46F2FB1F,2014/06/18,8,20,896,1094
15345,ITLD706325RYG,14582,37D3FBAFEC3D718,68976BB235EF62C,2014/06/18,8,20,878,1094
15346,F.7(กง-4143นย).,14810,013777003516281,66945543369,2014/09/08,3,16,1027,1265
15347,(D176)30-6417กทม.,35333,013777002154704,66657281697,2014/09/11,3,16,883,1080
15348,(M983)ฮพ-1182 กทม,35328,13777007604596,66618233827,2014/09/11,3,15,883,1080
15349,(M584)ฮร-315กทม,35330,013777007529918,66657269842,2014/09/11,3,15,883,1080
15350,(M505)ฮม-2641กทม,35332,13777007603812,66655262471,2014/09/11,3,15,883,1080
15351,(M619)ฮร-7296กทม,35327,013777002450011,66990845116,2014/09/11,3,15,883,1080
15352,(M697)ฮบ-3417กทม.,35329,013777006358012,66628148150,2014/09/11,3,15,883,1080
15353,(M587)ฮร-318กทม,35334,013777007531260,66617479256,2014/09/11,3,15,883,1080
15354,(M841)ฮธ-550กทม.,35337,013777007596495,66618234226,2014/09/11,3,15,883,1080
15355,(M608)ฮร-7215กทม,35331,013777007598558,66655262487,2014/09/11,3,15,883,1080
15356,(M676)ฮก-7309กทม.,35336,13777007602772,66628205883,2014/09/11,3,15,883,1080
15357,(M561)ฮย 7276กทม.,35335,13777007610528,66628205953,2014/09/11,3,15,883,1080
15358,xxxx0002460,14818,xxxx0002460,6692260xxxx,2014/09/15,8,20,609,746
15359,ตธ-4632กทม.(TS13),14819,M300002488,66945487395,2014/09/15,8,20,609,746
15360,1ฒข-4154กทม.(TS21),14820,M300002489,66945587252,2014/09/15,8,20,609,746
15361,ฒษ-6208กทม.(TS20),14823,M300002492,66945566732,2014/09/15,8,20,609,746
15362,ฒง-6297กทม.(TS18),14824,7BBCB9BC8AAF71A,6B227522F95ECAE,2014/09/15,8,20,609,746
15363,ณจ-5801กทม.(TS9),14821,AA600C339434C1A,A3265538A21BF14,2014/09/15,8,20,609,746
15364,ณย-6471กทม.(TS11),14825,M300002494,66626037110,2014/09/15,8,20,609,746
15365,ตธ-4634กทม.(TS14),14822,M300002491,66944903559,2014/09/15,8,20,609,746
15366,70-1118สพ.,35338,013227007126554,66991067894,2014/09/16,3,16,3729,1170
15367,70-1533สพ.,35387,013227007132313,66627085859,2014/09/16,3,16,3729,1170
15368,1.3227E+13,35341,013227007818937,66854811488,2014/09/16,3,16,3729,1170
15369,70-0650สพ.,35389,013227009611330,66628207585,2014/09/16,3,16,3729,1170
15370,70-0504สพ.,35377,013227009613187,66617305223,2014/09/16,3,16,3729,1170
15371,013227009613xxx,35339,013227009613xxx,66854811377,2014/09/16,3,16,937,1170
15372,70-0677สพ.,35391,013227009614904,66627085776,2014/09/16,3,16,3729,1170
15373,70-1187สพ.,35355,013227009622188,66990842779,2014/09/16,3,16,3729,1170
15374,70-1220สพ.,35375,013227009622964,66944897311,2014/09/16,3,16,3729,1170
15375,70-0605สพ.,35350,013227009697511,66944895453,2014/09/16,3,16,3729,1170
15376,70-1087สพ.,35354,013227009698683,66944898187,2014/09/16,3,16,3729,1170
15377,70-1593สพ.,35394,013227009699053,66945494825,2014/09/16,3,16,3729,1170
15378,70-1432สพ.,35353,013227009699103,66627085852,2014/09/16,3,16,937,1170
15379,70-1638สพ.,35340,013227009703210,66944781684,2017/11/15,3,16,3729,1170
15380,013777001153012,35384,E5D6D2EC7ED9295,6AA2576F1631E17,2014/09/16,3,16,937,1170
15381,70-0707สพ.,35381,013777001154713,66990842156,2014/09/16,3,16,3729,1170
15382,70-1356สพ.,35378,013777001159365,66945494902,2014/09/16,3,16,3729,1170
15383,70-1337สพ.,35345,013777001165420,66945494920,2014/09/16,3,16,3729,1170
15384,70-1123สพ.,35374,013777001166998,66851182423,2014/09/16,3,16,3729,1170
15385,70-1506สพ.,35385,013777001167392,66945579744,2014/09/16,3,16,3729,1170
15386,70-1393สพ.,35390,013777001171352,66627085823,2014/09/16,3,16,3729,1170
15387,70-1125สพ.,35344,013777001171394,66627085796,2014/09/16,3,16,3729,1170
15388,70-1000สพ.,35347,013777001171725,66627085860,2014/09/16,3,16,3729,1170
15389,70-1662สพ.,35351,013777001171758,66618234001,2017/11/15,3,16,3729,1170
15390,70-1316สพ.,35352,013777001173838,66945532305,2014/09/16,3,16,3729,1170
15391,70-1826สพ.,35346,013777001174695,66627085887,2014/09/16,3,16,3729,1170
15392,70-1140สพ.,35392,013777001175767,66627073667,2014/09/16,3,16,3729,1170
15393,013777001181237,35380,013777001181237,66854811142,2014/09/16,3,16,3729,1170
15394,70-0705สพ.,35348,013777001181914,66945531908,2014/09/16,3,16,3729,1170
15395,70-0798สพ.,35395,013777001182227,66945495662,2014/09/16,3,16,3729,1170
15396,70-1120สพ.,35349,013777001183134,66627073697,2014/09/16,3,16,3729,1170
15397,70-1654,35342,013777001184413,66627085840,2014/09/16,3,16,3729,1170
15398,70-1508สพ.,35376,013777001185097,66990842821,2014/09/16,3,16,3729,1170
15399,70-1996สพ,35379,013777001186376,66627085967,2014/09/16,3,16,3729,1170
15400,70-0714สพ.,35383,013777001186541,66628210571,2014/09/16,3,16,3729,1170
15401,70-1639สพ.,35386,013777002526968,66627085926,2014/09/16,3,16,3729,1170
15402,70-1231สพ.,35388,013777001186863,66627085938,2014/09/16,3,16,3729,1170
15403,70-0688สพ.,35382,013777001190972,66632158236,2014/09/16,3,16,3729,1170
15404,70-0571สพ,35343,013777001191137,66944787980,2014/09/16,3,16,3729,1170
15405,70-1495สพ.,35393,013777001312378,66627085795,2014/09/16,3,16,3729,1170
15406,70-0723สพ.,35402,013777002149522,66627085863,2014/09/16,3,16,3729,1170
15407,70-1437สพ.,35399,013777002150470,66990842875,2014/09/16,3,16,3729,1170
15408,70-1259สพ.,35398,013226004158644,66627085720,2014/09/16,3,16,3729,1170
15409,70-0710สพ.,35401,012896001195467,66945493889,2014/09/16,3,23,3729,1170
15410,70-1248สพ.,35400,013777002159489,66944019416,2014/09/16,3,16,3729,1170
15411,70-1172สพ.,35396,013777002162426,66944898783,2014/09/16,3,16,3729,1170
15412,70-1184สพ.,35397,013777002167839,66990842516,2017/11/20,3,16,3729,1170
15413,70-0721สพ.,35357,013777002517652,66945494971,2014/09/16,3,16,3729,1170
15414,70-1237สพ.,35356,013949004575927,66944312291,2014/09/16,3,16,3729,1170
15415,70-1291สพ.,35358,013777003510144,66627085928,2014/09/16,3,16,3729,1170
15416,xxx81-8680,35363,XXX777002482469,66922692006XXX,2014/09/16,3,16,940,0
15417,xxx71-4956,35361,XXX777002502357,66922691062XXX,2014/09/16,3,16,940,0
15418,xxx81-2364,35360,XXX777002522801,66922690182XXX,2014/09/16,3,16,940,0
15419,xxxผผ-8223,35359,XXX777002532511,66922687263XXX,2014/09/16,3,16,940,0
15420,013777003507215,35362,XXX777003507215,66922691871XXX,2014/09/16,3,16,940,0
15421,81-8680ชร.,14831,013777002482469,66943326896,2014/09/17,3,16,9491,1171
15422,83-2661ชม.,14832,013777003500558,66943326223,2014/09/17,3,16,9491,1171
15423,71-4956,14829,013777002502357,66943323748,2014/09/17,3,16,9491,1171
15424,81-2364,14828,013777002522801,66922690182,2014/09/17,3,16,9491,1171
15425,70-1148ลพ,14830,013777003507215,66943322725,2014/09/17,3,16,9491,1171
15426,41-6895กทม.,14826,013777003516190,66990508223,2014/09/16,3,16,230,264
15427,(M557)ฮย-7271กทม,35367,13777007615121,66990544987,2014/09/16,3,15,883,1080
15428,(M702)ฮข-5513,35369,013777002499059,66655262467,2014/09/16,3,15,883,1080
15429,(M955)ฮบ-6416กทม,35366,13777007618893,66627755126,2014/09/16,3,15,883,1080
15430,(M615)ฮร-7251กทม.,35370,013777006342222,66944810693,2014/09/16,3,15,883,1080
15431,(M617)ฮร 7304กทม,35364,013777007548595,66990846170,2014/09/16,3,15,883,1080
15432,(M618)ฮร-7292กทม,35368,013777007526294,66990843866,2014/09/16,3,15,883,1080
15433,(M620)ฮร-7302กทม,35371,013777007596453,66990842360,2014/09/16,3,15,883,1080
15434,(M679)ฮก7303กทม,35372,013777007586371,66990842281,2014/09/16,3,15,883,1080
15435,(M879)ฮย-5289กทม,35365,13777007602335,66618234430,2014/09/16,3,15,883,1080
15436,(M698)ฮข-3423กทม,35373,013777007526286,66627755104,2014/09/16,3,15,883,1080
15437,Car.7(กฉ-7955ฉช.),14833,013227003216367,66945543319,2014/09/17,3,16,1027,1265
15438,3กภ-6132,14834,013777002482857,66922698052,2014/09/17,3,16,941,902
15439,ผม-1523ชบ.,14835,013777001166626,66922698064,2014/09/20,3,16,84,110
15440,18-178,35405,M300002498,66922698060,2014/09/18,8,20,479,359
15441,18-179(New),35404,M300002496,66859175961,2014/09/18,8,20,479,359
15442,18-183(New),35403,M300002495,66944905439,2014/09/18,8,20,479,359
15443,20-7Fir,35406,M300002524,66853219963,2014/09/22,8,20,479,359
15444,70-6664กทม.,35407,M3000xxx19,66922698302,2014/09/22,8,20,935,1165
15445,70-6662สค.,35408,M300xxxxx0,66922698397,2014/09/22,8,20,935,1165
15446,70-6660กทม,35409,M3000xxx21,66922698467,2014/09/22,8,20,935,1165
15447,70-6661สค.,35410,M3xxxxx522,66922698473,2014/09/22,8,20,935,1165
15448,70-6663สค.,35411,M3000xxx23,66922698493,2014/09/22,8,20,935,1165
15449,70-5528ชร.,14838,01xxxx002529053,66922698274,2014/09/22,3,16,583,993
15450,(M808)70-7662ชร.,14837,013777003507462,66922698273,2014/09/22,3,16,583,993
15451,(M782)70-7814,14836,013777003517792,66990521520,2014/09/22,3,16,1006,993
15452,(M026)70-3593,14839,FE213BBE0AD5DDF,FFEA1C555ED8C2A,2014/09/22,3,16,583,993
15453,N.Almera 4กก3862,14844,013226005334301,66922701418,2014/09/23,3,16,795,1101
15454,N.March 4กก3863,14846,013227005575679,66991279846,2014/09/23,3,16,795,1101
15455,N.Livina 3กว7182,14841,013227007610870,66991585836,2014/09/23,3,16,795,1101
15456,N.Livina 3กว7179,14842,013227007628146,66922699203,2014/09/23,3,16,795,1101
15457,N.March 4กก3856,14845,013777001167301,66945529926,2014/09/23,3,16,795,1101
15458,N.Teana 4กก3860,14843,013777001312535,66991570667,2014/09/23,3,16,795,1101
15459,1ตฎ-4926(LT3),14840,M300002497,66922698506,2014/09/22,8,20,774,762
15460,81-8014มค.,14619,M300001961,66991235316,2014/06/20,8,20,300,992
15461,81-1117ชพ,14852,013949006562022,66628210311,2014/09/25,3,16,107,125
15462,72-3925ชบ,14854,013777003507041,66945600699,2014/09/25,3,16,926,1173
15463,WMS-529,14827,013777002483095,66850630168,2014/09/16,3,16,368,722
15464,70-9189,14856,17DD9C1D1359171,D7E1D41D9A49910,2014/09/29,3,16,283,798
15465,70-9188,14858,A2952D09352AA84,27E2B626E913AFB,2014/09/29,3,16,283,798
15466,70-9187,14855,C8EEC760C15CDA4,A8555DC9FACA36B,2014/09/29,3,16,283,798
15467,70-9190,14857,32E3701618BA8E8,2A7FF474A74FEC7,2014/09/29,3,16,283,798
15468,บพ-1843,14861,861785009809959,66990513589,2014/09/29,3,16,468,4
15469,1ฒฌ-1869,14715,013777002524005,66991055563,2014/07/16,3,16,707,902
15470,1ฒฌ-1868,14716,013777003539952,66990852436,2014/07/16,3,16,707,902
15471,1ฒฌ-9820,14784,013777002489183,66628210650,2014/08/26,3,16,707,902
15472,1ฒฌ-9821,14785,013777002502399,66990852281,2014/08/26,3,16,707,902
15473,1ฒฏ-4110,14859,M300002526,66945588620,2014/09/29,8,20,707,902
15474,1ฒฏ-4111,14860,M300002527,66991309308,2014/09/29,8,20,707,902
15475,(118)ฮต-8037กทม.,35414,013777007598608,66617501496,2014/10/01,3,15,883,1080
15476,(M611)ฮร-7287กทม,35416,13777007615097,66632730845,2014/10/01,3,15,883,1080
15477,(M905)ฮน-3854กทม,35413,013777007598152,66617506112,2014/10/01,3,15,883,1080
15478,(M999)ฮพ-9464กทม,35418,013777006334690,66617466859,2014/10/01,3,15,883,1080
15479,(M550)ฮย-7267กทม,35412,013777001315041,66617454107,2014/10/01,3,15,883,1080
15480,(M902)ฮน-3834กทม,35415,013777007598632,66617459169,2014/10/01,3,15,883,1080
15481,(M936)ฮบ-2092กทม,35417,013777007611831,66945587559a,2014/10/01,3,15,883,1080
15482,1ฒญ6529กทม.,14863,013226006791863,66922789521,2014/10/01,3,16,678,984
15483,1ฒฌ-4887กทม.,35419,013777003500889,66991279530,2014/10/03,3,16,943,1179
15484,81-3407สป.,14864,ID00000483,66944895313,2014/10/03,8,20,902,1175
15485,(022)4กด-8226กทม,14738,013777002527115,66617134181,2014/07/22,3,16,733,1209
15486,BKK 3กผ-1170(Pool (ar) Atichat),14865,M300001533,66945590377,2014/10/07,8,20,214,1013
15487,SK ฮร-846กทม.,14866,M300002532,66619942534,2014/10/07,8,20,214,1013
15488,85-1046ขก.,14871,M300002528,66990623664,2014/10/08,8,20,300,992
15489,ก-0066มห(ป้ายแดง),14872,M300002529,66922761952,2014/10/08,8,20,300,992
15490,82-7730ชม.,14862,013226006805705,66945562560,,3,16,942,1177
15491,83-9408สป.,14875,013949004569631,66991282507,2014/10/21,3,16,829,1118
15514,ณข-2381-B5,14847,012896008536598,66889019534,2014/09/23,3,16,94,62
15515,ณข-2385-B5,14848,012896008530484,66813445778,2014/09/23,3,16,94,62
15516,ณข-2384-B5,14849,013227007600152,66812063066,2014/09/23,3,16,94,62
15517,ณข-2383-B5,14850,013226006803775,66831390907,2014/09/23,3,16,94,62
15518,ณข-2382-B5,14851,012896008493618,66816512720,2014/09/23,3,16,94,62
15519,PLTD712042RYG,14584,6C24A194A1C75AA,CDB32B2AA933F9E,2014/06/18,8,20,952,1094
15520,ฒถ-348กทม.,14874,M300002537,66945586083,2014/10/21,8,20,891,1143
15521,ฮร-1159,14493,013777002162368,66818541625,2014/05/23,3,16,670,1086
15522,3กภ-3801,14795,013777002523189,66922673174,2014/08/29,3,16,670,1086
15523,ฮร-5340,14794,013777002523981,66922671831,2014/08/29,3,16,670,1086
15524,3กศ-5297,14796,013777002532453,66922673179,2014/08/29,3,16,670,1086
15525,5847,14887,013949004576230,66632725219,2014/10/22,3,16,670,1086
15526,ฮร-7668,14888,013949004585462,66922843851,2014/10/22,3,16,670,1086
15527,4กจ-8664,14890,13949004594365,66922848688,2014/10/22,3,16,670,1086
15528,ฮร-7664,14886,13949004595131,66922835491,2014/10/22,3,16,670,1086
15529,ฮร-7712,14889,013949004595370,66922848524,2014/10/22,3,16,670,1086
15530,3กฆ-6884,14742,013777003512454,66854802213,2014/07/23,3,16,670,1086
15531,3กท-631,14743,013777002503074,66854802232,2014/07/23,3,16,670,1086
15532,3กบ-254,14792,013777002522611,66922658875,2014/08/29,3,16,670,1086
15533,1ฒส-1623,14489,013777002162178,66626544553,2014/05/23,3,16,1000,1086
15534,ฮร-1154,14490,013777002165924,66818675561,2014/05/23,3,16,670,1086
15535,ฮร-1156,14491,013777002152260,66818541162,2014/05/23,3,16,670,1086
15536,5กฉ-7692,14492,013777002156626,66626544390,2014/05/23,3,16,670,1086
15537,ฮร-1224,14506,013777002168332,66812567225,2014/05/29,3,16,670,1086
15538,ฮร-1586,14507,013777002154852,66812567358,2014/05/29,3,16,670,1086
15539,ฮร-3841,14744,013777003515937,66854801762,2014/07/23,3,16,670,1086
15540,ฮษ-7550,14793,013777002505665,66922670694,2014/08/29,3,16,670,1086
15541,2ฒค-8226กทม.,14751,013777003523808,66990606406,2014/07/29,3,16,360,693
15542,(GW079)85-2621,14597,860041028925991,66628209271,2014/06/19,7,7,389,210
15543,(AL152)85-7320,14600,860041028926833,66628209433,2014/06/19,7,7,389,210
15544,[66931249768],14775,860041028934316,66931249768,2014/08/22,7,7,389,210
15545,(FT071)85-1512,14774,860041028935537,66628209492,2014/08/22,7,7,389,210
15546,[66931249611],14773,860041028939547,66931249611,2014/08/22,7,7,389,210
15547,(GT004)85-8639,14598,860041028939802,66617585887,2014/06/19,7,7,389,210
15548,(AL106)85-7436,14776,860041028948159,66628209308,2014/08/22,7,7,389,210
15549,(GW128)85-3521,14601,860041028948399,66628209360,2014/06/19,7,7,389,210
15550,(GT001)85-8638,14599,860041028954587,66628209469,2014/06/19,7,7,389,210
15551,(GW220)85-4741,14592,860041028887019,66628209472,2014/06/19,7,7,917,1191
15552,(GT005)85-8641,14595,860041028925058,66628209447,2014/06/19,7,7,917,1191
15553,(GT006)85-8640,14593,860041028934290,66628209424,2014/06/19,7,7,917,1191
15554,(GT002)85-8636,14596,860041028953662,66617584992,2014/06/19,7,7,917,1191
15555,(GW165)85-3488,14594,860041028954207,66628209426,2014/06/19,7,7,917,1191
15556,(GT003)85-8637,14591,860041028957051,66617572460,2014/06/19,7,7,917,1191
15557,70-8505,14853,013777003508106,66922698231,2014/09/25,3,16,926,1172
15558,82-3439พช.,14617,ID00000600,66991183751,2014/06/20,8,20,398,3227
15559,บล-5701พช.,14616,M300002372,66991298166,2014/06/20,8,20,398,3227
15560,(FT010)85-1043,14603,860041028885914,66619942269,2014/06/19,7,7,452,826
15561,[6681xxxxxxx],14606,860041028913781,6681xxxxxxx,2014/06/19,7,7,452,826
